Actual_Default,Predicted_Prob,Loan_Amount,Profit_No_Model,Approved_By_Model,Profit_With_Model
0,0.031838153,505066.5,50506.65,TRUE,50506.65
0,0.025731645,490536,49053.6,TRUE,49053.6
0,0.025202387,450000,45000,TRUE,45000
0,0.032661054,956574,95657.4,TRUE,95657.4
0,0.038165756,283419,28341.9,TRUE,28341.9
0,0.099197418,521280,52128,TRUE,52128
0,0.023262697,1024740,102474,TRUE,102474
0,0.03659915,1288350,128835,TRUE,128835
1,0.056468262,1256400,-1256400,TRUE,-1256400
0,0.116305333,450000,45000,TRUE,45000
0,0.062287969,627277.5,62727.75,TRUE,62727.75
0,0.188163899,1125000,112500,FALSE,0
0,0.140935471,549882,54988.2,TRUE,54988.2
0,0.034619503,760225.5,76022.55,TRUE,76022.55
0,0.051286828,1046142,104614.2,TRUE,104614.2
0,0.022084661,239850,23985,TRUE,23985
0,0.077821404,450000,45000,TRUE,45000
0,0.086948398,195543,19554.3,TRUE,19554.3
0,0.030534145,381528,38152.8,TRUE,38152.8
0,0.198015097,509400,50940,FALSE,0
0,0.064173279,543037.5,54303.75,TRUE,54303.75
1,0.069687635,540000,-540000,TRUE,-540000
0,0.105846962,592560,59256,TRUE,59256
1,0.313473173,835380,-835380,FALSE,0
0,0.026302766,1125000,112500,TRUE,112500
0,0.031223494,1006920,100692,TRUE,100692
0,0.06126459,654048,65404.8,TRUE,65404.8
0,0.020519513,270000,27000,TRUE,27000
0,0.079906782,239850,23985,TRUE,23985
0,0.056796277,1817491.5,181749.15,TRUE,181749.15
0,0.038677959,202500,20250,TRUE,20250
0,0.02484924,1762110,176211,TRUE,176211
0,0.028032659,117162,11716.2,TRUE,11716.2
0,0.048194592,1006920,100692,TRUE,100692
0,0.042727096,1800000,180000,TRUE,180000
0,0.025987819,90000,9000,TRUE,9000
0,0.06276129,98910,9891,TRUE,9891
0,0.043213972,578619,57861.9,TRUE,57861.9
0,0.061628507,675000,67500,TRUE,67500
0,0.047931907,1350000,135000,TRUE,135000
0,0.173910577,539100,53910,TRUE,53910
1,0.035006114,251280,-251280,TRUE,-251280
0,0.033882226,265536,26553.6,TRUE,26553.6
0,0.026184093,193572,19357.2,TRUE,19357.2
0,0.071326383,733176,73317.6,TRUE,73317.6
0,0.083187569,359725.5,35972.55,TRUE,35972.55
0,0.116657903,315000,31500,TRUE,31500
0,0.036364576,299772,29977.2,TRUE,29977.2
0,0.026465887,1345500,134550,TRUE,134550
0,0.052464029,270000,27000,TRUE,27000
0,0.076140214,490495.5,49049.55,TRUE,49049.55
0,0.12639495,1051245,105124.5,TRUE,105124.5
1,0.17621393,270000,-270000,FALSE,0
0,0.040587318,145557,14555.7,TRUE,14555.7
0,0.098942159,360000,36000,TRUE,36000
0,0.045763825,573408,57340.8,TRUE,57340.8
0,0.186324772,497520,49752,FALSE,0
0,0.035236958,234000,23400,TRUE,23400
0,0.024414732,239850,23985,TRUE,23985
0,0.17722983,484789.5,48478.95,FALSE,0
0,0.049036317,333000,33300,TRUE,33300
0,0.128019319,62554.5,6255.45,TRUE,6255.45
0,0.036289245,508495.5,50849.55,TRUE,50849.55
0,0.041921956,202500,20250,TRUE,20250
0,0.052970898,408330,40833,TRUE,40833
0,0.016854001,450000,45000,TRUE,45000
0,0.050307787,1125000,112500,TRUE,112500
0,0.427494162,1113840,111384,FALSE,0
0,0.026767468,558706.5,55870.65,TRUE,55870.65
0,0.095991046,807984,80798.4,TRUE,80798.4
0,0.082219466,450000,45000,TRUE,45000
0,0.046806632,521280,52128,TRUE,52128
0,0.050705497,270000,27000,TRUE,27000
0,0.033760608,299772,29977.2,TRUE,29977.2
1,0.043031378,1971072,-1971072,TRUE,-1971072
0,0.111132541,1546020,154602,TRUE,154602
0,0.030009063,835380,83538,TRUE,83538
0,0.033039951,646920,64692,TRUE,64692
0,0.050514337,239850,23985,TRUE,23985
0,0.01916963,1113840,111384,TRUE,111384
0,0.044777877,450000,45000,TRUE,45000
0,0.032027442,314100,31410,TRUE,31410
0,0.023961492,508495.5,50849.55,TRUE,50849.55
1,0.085281087,450000,-450000,TRUE,-450000
0,0.055336384,66222,6622.2,TRUE,6622.2
0,0.188453413,343377,34337.7,FALSE,0
0,0.192836816,346500,34650,FALSE,0
0,0.028031924,810000,81000,TRUE,81000
0,0.020859486,95940,9594,TRUE,9594
0,0.026664847,659610,65961,TRUE,65961
0,0.136593417,298467,29846.7,TRUE,29846.7
0,0.059690638,544491,54449.1,TRUE,54449.1
0,0.080084766,900000,90000,TRUE,90000
0,0.033627156,1339884,133988.4,TRUE,133988.4
0,0.043409791,254700,25470,TRUE,25470
0,0.020890106,1125000,112500,TRUE,112500
0,0.130284381,52767,5276.7,TRUE,5276.7
1,0.018957144,1546020,-1546020,TRUE,-1546020
0,0.068169182,573628.5,57362.85,TRUE,57362.85
1,0.367307613,450000,-450000,FALSE,0
0,0.112654059,922500,92250,TRUE,92250
0,0.058912616,729792,72979.2,TRUE,72979.2
0,0.040163139,135000,13500,TRUE,13500
0,0.0604109,225000,22500,TRUE,22500
0,0.036751482,1224198,122419.8,TRUE,122419.8
0,0.120809883,805536,80553.6,TRUE,80553.6
0,0.045679846,1223010,122301,TRUE,122301
0,0.037438156,1494486,149448.6,TRUE,149448.6
0,0.024584138,878733,87873.3,TRUE,87873.3
0,0.028895808,900000,90000,TRUE,90000
1,0.121941218,835380,-835380,TRUE,-835380
0,0.030975747,808650,80865,TRUE,80865
0,0.099604968,269550,26955,TRUE,26955
0,0.049958594,225000,22500,TRUE,22500
0,0.124261874,539100,53910,TRUE,53910
0,0.050535583,500211,50021.1,TRUE,50021.1
1,0.100239162,1078200,-1078200,TRUE,-1078200
0,0.065838875,675000,67500,TRUE,67500
0,0.089926308,547344,54734.4,TRUE,54734.4
0,0.210414419,1288350,128835,FALSE,0
0,0.025973362,225000,22500,TRUE,22500
0,0.029410625,1350000,135000,TRUE,135000
0,0.056180292,791532,79153.2,TRUE,79153.2
0,0.037087366,675000,67500,TRUE,67500
0,0.09456645,585000,58500,TRUE,58500
1,0.091960782,508495.5,-508495.5,TRUE,-508495.5
0,0.044091833,2517300,251730,TRUE,251730
0,0.036681131,900000,90000,TRUE,90000
0,0.044720965,673659,67365.9,TRUE,67365.9
0,0.050644542,936018,93601.8,TRUE,93601.8
0,0.054366022,900000,90000,TRUE,90000
0,0.036421995,182016,18201.6,TRUE,18201.6
0,0.105760612,47970,4797,TRUE,4797
0,0.041675417,247275,24727.5,TRUE,24727.5
0,0.030325326,225000,22500,TRUE,22500
0,0.026814575,450000,45000,TRUE,45000
0,0.063846675,290358,29035.8,TRUE,29035.8
0,0.100487351,225000,22500,TRUE,22500
0,0.029940888,1183500,118350,TRUE,118350
0,0.10793931,254700,25470,TRUE,25470
1,0.098557271,450000,-450000,TRUE,-450000
0,0.413021978,492862.5,49286.25,FALSE,0
0,0.208232429,640080,64008,FALSE,0
0,0.021408479,263686.5,26368.65,TRUE,26368.65
0,0.121739058,552555,55255.5,TRUE,55255.5
0,0.032781359,381528,38152.8,TRUE,38152.8
0,0.21585337,161730,16173,FALSE,0
0,0.226166341,948096,94809.6,FALSE,0
0,0.031652613,1029658.5,102965.85,TRUE,102965.85
0,0.058185524,247500,24750,TRUE,24750
0,0.130355864,450000,45000,TRUE,45000
0,0.043783059,558486,55848.6,TRUE,55848.6
0,0.036970049,405000,40500,TRUE,40500
0,0.019374147,1575000,157500,TRUE,157500
0,0.040720362,1731901.5,173190.15,TRUE,173190.15
0,0.017242191,795465,79546.5,TRUE,79546.5
0,0.136477115,229500,22950,TRUE,22950
0,0.01738136,270000,27000,TRUE,27000
0,0.03035241,232434,23243.4,TRUE,23243.4
0,0.025569207,808650,80865,TRUE,80865
0,0.073379605,495801,49580.1,TRUE,49580.1
0,0.037168363,1288350,128835,TRUE,128835
0,0.126492438,225000,22500,TRUE,22500
0,0.034743131,180000,18000,TRUE,18000
1,0.069587479,157050,-157050,TRUE,-157050
0,0.025631254,571486.5,57148.65,TRUE,57148.65
0,0.115231113,808650,80865,TRUE,80865
0,0.084960186,332473.5,33247.35,TRUE,33247.35
0,0.05365675,332946,33294.6,TRUE,33294.6
0,0.09374954,900000,90000,TRUE,90000
0,0.04909872,971280,97128,TRUE,97128
0,0.031508719,202500,20250,TRUE,20250
0,0.084806385,292500,29250,TRUE,29250
0,0.337524964,675000,67500,FALSE,0
0,0.02168452,180000,18000,TRUE,18000
0,0.061150671,450000,45000,TRUE,45000
0,0.073043969,540000,54000,TRUE,54000
0,0.072140537,625536,62553.6,TRUE,62553.6
1,0.179924723,1494688.5,-1494688.5,FALSE,0
0,0.057221218,438084,43808.4,TRUE,43808.4
0,0.034408879,497520,49752,TRUE,49752
0,0.0673289,521280,52128,TRUE,52128
0,0.044126952,1113840,111384,TRUE,111384
0,0.030225404,270000,27000,TRUE,27000
0,0.243829118,848745,84874.5,FALSE,0
0,0.017142653,1078200,107820,TRUE,107820
0,0.034332357,720000,72000,TRUE,72000
0,0.06443363,881275.5,88127.55,TRUE,88127.55
0,0.065222225,753840,75384,TRUE,75384
0,0.064578491,688500,68850,TRUE,68850
0,0.039514816,135000,13500,TRUE,13500
0,0.038956896,270000,27000,TRUE,27000
0,0.185371229,450000,45000,FALSE,0
0,0.116699984,171000,17100,TRUE,17100
0,0.031404062,1288350,128835,TRUE,128835
0,0.028703663,1288350,128835,TRUE,128835
0,0.034026461,130824,13082.4,TRUE,13082.4
0,0.067252268,966555,96655.5,TRUE,96655.5
0,0.056207563,178290,17829,TRUE,17829
0,0.065135585,1418692.5,141869.25,TRUE,141869.25
0,0.306234437,339241.5,33924.15,FALSE,0
0,0.11001847,540000,54000,TRUE,54000
1,0.026730901,1762110,-1762110,TRUE,-1762110
0,0.062424488,942300,94230,TRUE,94230
0,0.0679727,540000,54000,TRUE,54000
0,0.035625024,540000,54000,TRUE,54000
0,0.144745688,157500,15750,TRUE,15750
0,0.092651572,675000,67500,TRUE,67500
1,0.084765482,247500,-247500,TRUE,-247500
0,0.048941597,167895,16789.5,TRUE,16789.5
0,0.081940248,278613,27861.3,TRUE,27861.3
1,0.024465215,432661.5,-432661.5,TRUE,-432661.5
0,0.038375499,2013840,201384,TRUE,201384
0,0.026120695,152820,15282,TRUE,15282
1,0.22886944,675000,-675000,FALSE,0
0,0.225962424,284400,28440,FALSE,0
0,0.060243816,450000,45000,TRUE,45000
0,0.018659851,942300,94230,TRUE,94230
0,0.10011244,545040,54504,TRUE,54504
0,0.023698824,202500,20250,TRUE,20250
0,0.020782669,900000,90000,TRUE,90000
0,0.067168138,481855.5,48185.55,TRUE,48185.55
1,0.162132411,94230,-94230,TRUE,-94230
0,0.033289233,269550,26955,TRUE,26955
0,0.0419148,727785,72778.5,TRUE,72778.5
0,0.04853665,1078200,107820,TRUE,107820
0,0.022701389,1204155,120415.5,TRUE,120415.5
0,0.190315849,202500,20250,FALSE,0
0,0.270377168,450000,45000,FALSE,0
0,0.046057862,609183,60918.3,TRUE,60918.3
0,0.035325056,152820,15282,TRUE,15282
0,0.047931567,808650,80865,TRUE,80865
0,0.038487082,180000,18000,TRUE,18000
0,0.107787018,1035832.5,103583.25,TRUE,103583.25
0,0.088825144,1133748,113374.8,TRUE,113374.8
0,0.079599925,352044,35204.4,TRUE,35204.4
0,0.163737201,435253.5,43525.35,TRUE,43525.35
0,0.056443546,454500,45450,TRUE,45450
0,0.024798319,1223010,122301,TRUE,122301
0,0.029842059,808650,80865,TRUE,80865
0,0.075788803,1528200,152820,TRUE,152820
0,0.067707268,781920,78192,TRUE,78192
0,0.336729803,431280,43128,FALSE,0
0,0.031331803,593010,59301,TRUE,59301
1,0.128843173,531265.5,-531265.5,TRUE,-531265.5
0,0.088541247,539100,53910,TRUE,53910
0,0.19371475,405000,40500,FALSE,0
0,0.071020297,123637.5,12363.75,TRUE,12363.75
0,0.025473335,1076247,107624.7,TRUE,107624.7
0,0.019182704,337500,33750,TRUE,33750
0,0.0384805,601470,60147,TRUE,60147
0,0.023758916,1724220,172422,TRUE,172422
0,0.113954865,180000,18000,TRUE,18000
0,0.310240434,1288350,128835,FALSE,0
0,0.100159778,109467,10946.7,TRUE,10946.7
0,0.045518828,995598,99559.8,TRUE,99559.8
0,0.018638797,47970,4797,TRUE,4797
0,0.030355461,405000,40500,TRUE,40500
0,0.028689274,495000,49500,TRUE,49500
0,0.057220426,486000,48600,TRUE,48600
0,0.028103368,225000,22500,TRUE,22500
0,0.054125072,1155226.5,115522.65,TRUE,115522.65
0,0.117680786,199080,19908,TRUE,19908
1,0.050688666,1223010,-1223010,TRUE,-1223010
1,0.335759668,905688,-905688,FALSE,0
1,0.070335421,78192,-78192,TRUE,-78192
0,0.102684507,276408,27640.8,TRUE,27640.8
0,0.034614897,522814.5,52281.45,TRUE,52281.45
0,0.048897297,487971,48797.1,TRUE,48797.1
1,0.037790864,1078200,-1078200,TRUE,-1078200
1,0.329035608,808650,-808650,FALSE,0
0,0.078500552,178290,17829,TRUE,17829
0,0.077960404,1512000,151200,TRUE,151200
0,0.128765605,640080,64008,TRUE,64008
0,0.0353098,134775,13477.5,TRUE,13477.5
1,0.07749396,492543,-492543,TRUE,-492543
0,0.165355257,490500,49050,TRUE,49050
1,0.03039127,1024740,-1024740,TRUE,-1024740
0,0.033734115,1288350,128835,TRUE,128835
1,0.033954049,314055,-314055,TRUE,-314055
0,0.082959482,808650,80865,TRUE,80865
0,0.089922522,225000,22500,TRUE,22500
0,0.061469517,962370,96237,TRUE,96237
0,0.066982089,1325475,132547.5,TRUE,132547.5
0,0.028993625,391090.5,39109.05,TRUE,39109.05
0,0.251751806,1002726,100272.6,FALSE,0
0,0.055941596,1042560,104256,TRUE,104256
0,0.036414438,1006920,100692,TRUE,100692
0,0.182435904,450000,45000,FALSE,0
0,0.062053637,353241,35324.1,TRUE,35324.1
0,0.018771162,454500,45450,TRUE,45450
0,0.048283798,781920,78192,TRUE,78192
0,0.076614477,59256,5925.6,TRUE,5925.6
0,0.032187092,521280,52128,TRUE,52128
0,0.106214717,666000,66600,TRUE,66600
0,0.165499282,450000,45000,TRUE,45000
0,0.030777892,122256,12225.6,TRUE,12225.6
0,0.175309079,270000,27000,FALSE,0
0,0.014436669,1460691,146069.1,TRUE,146069.1
1,0.115293209,439740,-439740,TRUE,-439740
0,0.023362281,547344,54734.4,TRUE,54734.4
0,0.094004329,408780,40878,TRUE,40878
1,0.021076171,760225.5,-760225.5,TRUE,-760225.5
0,0.073402217,420412.5,42041.25,TRUE,42041.25
0,0.088944482,474048,47404.8,TRUE,47404.8
0,0.046936943,254700,25470,TRUE,25470
0,0.028750714,537669,53766.9,TRUE,53766.9
0,0.11724015,808650,80865,TRUE,80865
0,0.07462783,573628.5,57362.85,TRUE,57362.85
1,0.0200693,755190,-755190,TRUE,-755190
0,0.073662166,585000,58500,TRUE,58500
0,0.044997958,1024740,102474,TRUE,102474
0,0.043604699,743031,74303.1,TRUE,74303.1
0,0.080410388,765522,76552.2,TRUE,76552.2
1,0.089106636,247275,-247275,TRUE,-247275
0,0.060521561,219042,21904.2,TRUE,21904.2
0,0.058605911,204768,20476.8,TRUE,20476.8
1,0.299943285,562491,-562491,FALSE,0
0,0.037988167,405000,40500,TRUE,40500
0,0.045912102,770292,77029.2,TRUE,77029.2
0,0.067632768,450000,45000,TRUE,45000
0,0.071314054,900000,90000,TRUE,90000
0,0.070805595,550467,55046.7,TRUE,55046.7
0,0.056734715,679500,67950,TRUE,67950
1,0.036403682,325908,-325908,TRUE,-325908
0,0.019821565,1762110,176211,TRUE,176211
0,0.02139736,291384,29138.4,TRUE,29138.4
0,0.034892099,254700,25470,TRUE,25470
0,0.044692687,755190,75519,TRUE,75519
0,0.024326232,1800000,180000,TRUE,180000
0,0.066069679,261000,26100,TRUE,26100
0,0.055901965,286704,28670.4,TRUE,28670.4
1,0.270006129,1078200,-1078200,FALSE,0
0,0.058424368,1971072,197107.2,TRUE,197107.2
0,0.027618857,1125000,112500,TRUE,112500
0,0.02921588,1417500,141750,TRUE,141750
0,0.092638008,808650,80865,TRUE,80865
0,0.222699852,700830,70083,FALSE,0
1,0.402157418,521280,-521280,FALSE,0
0,0.019890283,2695500,269550,TRUE,269550
0,0.092625343,900000,90000,TRUE,90000
0,0.33723465,276277.5,27627.75,FALSE,0
0,0.100610761,545040,54504,TRUE,54504
0,0.034719292,463626,46362.6,TRUE,46362.6
0,0.070002604,1125000,112500,TRUE,112500
0,0.083541756,450000,45000,TRUE,45000
1,0.089609667,857169,-857169,TRUE,-857169
0,0.03175801,619749,61974.9,TRUE,61974.9
0,0.022457438,270000,27000,TRUE,27000
0,0.03700936,675000,67500,TRUE,67500
0,0.075052915,473760,47376,TRUE,47376
0,0.023635634,1288350,128835,TRUE,128835
0,0.050114033,490495.5,49049.55,TRUE,49049.55
0,0.018504704,270000,27000,TRUE,27000
0,0.020594873,590337,59033.7,TRUE,59033.7
0,0.039537735,450000,45000,TRUE,45000
0,0.132992025,225000,22500,TRUE,22500
0,0.023569571,270000,27000,TRUE,27000
0,0.019438048,99000,9900,TRUE,9900
0,0.079962404,573628.5,57362.85,TRUE,57362.85
0,0.02208659,191880,19188,TRUE,19188
0,0.048872476,450000,45000,TRUE,45000
0,0.066049837,508495.5,50849.55,TRUE,50849.55
0,0.176553595,203760,20376,FALSE,0
0,0.02581972,1506816,150681.6,TRUE,150681.6
0,0.024676059,738000,73800,TRUE,73800
0,0.027948678,1147500,114750,TRUE,114750
0,0.019624905,405000,40500,TRUE,40500
0,0.053518961,247275,24727.5,TRUE,24727.5
0,0.133342331,808650,80865,TRUE,80865
0,0.020595761,270000,27000,TRUE,27000
0,0.033772128,119893.5,11989.35,TRUE,11989.35
0,0.054624281,450000,45000,TRUE,45000
0,0.059326247,312768,31276.8,TRUE,31276.8
0,0.024058078,143910,14391,TRUE,14391
0,0.090832967,275076,27507.6,TRUE,27507.6
0,0.102679241,405000,40500,TRUE,40500
0,0.197625184,202500,20250,FALSE,0
0,0.0156753,540000,54000,TRUE,54000
0,0.108851344,518562,51856.2,TRUE,51856.2
0,0.026090558,1223010,122301,TRUE,122301
0,0.054050075,640080,64008,TRUE,64008
0,0.022733094,942300,94230,TRUE,94230
0,0.03237825,481500,48150,TRUE,48150
0,0.171404799,909000,90900,TRUE,90900
0,0.024831893,1223010,122301,TRUE,122301
0,0.047283119,1068619.5,106861.95,TRUE,106861.95
0,0.068641985,519633,51963.3,TRUE,51963.3
0,0.070863756,326439,32643.9,TRUE,32643.9
0,0.143693889,67500,6750,TRUE,6750
0,0.049070788,270000,27000,TRUE,27000
0,0.016821178,1436850,143685,TRUE,143685
0,0.033468742,805536,80553.6,TRUE,80553.6
0,0.065707706,135000,13500,TRUE,13500
0,0.01976205,276277.5,27627.75,TRUE,27627.75
0,0.03857142,1125000,112500,TRUE,112500
1,0.144202548,225000,-225000,TRUE,-225000
0,0.077323856,781920,78192,TRUE,78192
0,0.059106798,427896,42789.6,TRUE,42789.6
0,0.096589955,298512,29851.2,TRUE,29851.2
0,0.124071623,199080,19908,TRUE,19908
0,0.026035302,1575000,157500,TRUE,157500
0,0.131125155,841788,84178.8,TRUE,84178.8
0,0.077201035,635652,63565.2,TRUE,63565.2
0,0.176607887,490495.5,49049.55,FALSE,0
0,0.045238927,123993,12399.3,TRUE,12399.3
0,0.116713016,453514.5,45351.45,TRUE,45351.45
0,0.035348409,1019610,101961,TRUE,101961
0,0.073010969,810000,81000,TRUE,81000
0,0.041737241,202500,20250,TRUE,20250
0,0.055140198,180000,18000,TRUE,18000
0,0.027171106,1078200,107820,TRUE,107820
0,0.116567972,225000,22500,TRUE,22500
0,0.050554445,1272888,127288.8,TRUE,127288.8
0,0.050828534,450000,45000,TRUE,45000
0,0.019954806,675000,67500,TRUE,67500
0,0.15905821,473661,47366.1,TRUE,47366.1
0,0.017452026,835605,83560.5,TRUE,83560.5
0,0.015936934,143910,14391,TRUE,14391
0,0.023273577,149256,14925.6,TRUE,14925.6
0,0.024506629,1350000,135000,TRUE,135000
0,0.028299467,247500,24750,TRUE,24750
0,0.027625577,1341000,134100,TRUE,134100
1,0.085128464,1546020,-1546020,TRUE,-1546020
0,0.100684469,301500,30150,TRUE,30150
0,0.04929425,609187.5,60918.75,TRUE,60918.75
0,0.339010664,464463,46446.3,FALSE,0
0,0.040216398,536917.5,53691.75,TRUE,53691.75
0,0.031150323,202500,20250,TRUE,20250
0,0.196071595,848745,84874.5,FALSE,0
0,0.091843428,824823,82482.3,TRUE,82482.3
0,0.176904443,521280,52128,FALSE,0
0,0.019388876,215865,21586.5,TRUE,21586.5
0,0.094071591,675000,67500,TRUE,67500
0,0.037148857,485640,48564,TRUE,48564
0,0.056181639,552555,55255.5,TRUE,55255.5
0,0.050437757,665325,66532.5,TRUE,66532.5
0,0.028871099,101880,10188,TRUE,10188
0,0.031087127,868806,86880.6,TRUE,86880.6
0,0.042852049,630000,63000,TRUE,63000
0,0.046275626,450000,45000,TRUE,45000
1,0.374650691,398016,-398016,FALSE,0
0,0.099351587,358443,35844.3,TRUE,35844.3
0,0.060977092,900000,90000,TRUE,90000
0,0.090274525,101880,10188,TRUE,10188
0,0.267418661,302206.5,30220.65,FALSE,0
0,0.033842987,495351,49535.1,TRUE,49535.1
0,0.092275687,2931660,293166,TRUE,293166
0,0.073839515,1288350,128835,TRUE,128835
0,0.013534054,1687500,168750,TRUE,168750
0,0.015162048,1125000,112500,TRUE,112500
0,0.021978032,337500,33750,TRUE,33750
0,0.034978941,646920,64692,TRUE,64692
0,0.291612287,277969.5,27796.95,FALSE,0
0,0.019976335,508495.5,50849.55,TRUE,50849.55
0,0.047521504,1350000,135000,TRUE,135000
0,0.0202777,405000,40500,TRUE,40500
0,0.035524875,167895,16789.5,TRUE,16789.5
0,0.027037398,1755000,175500,TRUE,175500
0,0.076354843,900000,90000,TRUE,90000
0,0.120120682,345510,34551,TRUE,34551
1,0.252629281,1024290,-1024290,FALSE,0
0,0.025154558,657702,65770.2,TRUE,65770.2
0,0.158348763,754740,75474,TRUE,75474
0,0.077763433,646029,64602.9,TRUE,64602.9
0,0.03730123,1417185,141718.5,TRUE,141718.5
0,0.033011699,648000,64800,TRUE,64800
0,0.033820929,199467,19946.7,TRUE,19946.7
0,0.213155376,451647,45164.7,FALSE,0
0,0.11760139,328405.5,32840.55,TRUE,32840.55
0,0.031773702,225000,22500,TRUE,22500
0,0.217953734,284400,28440,FALSE,0
0,0.204655089,491031,49103.1,FALSE,0
0,0.02297119,619254,61925.4,TRUE,61925.4
0,0.026100144,203760,20376,TRUE,20376
0,0.085962983,425133,42513.3,TRUE,42513.3
0,0.027490068,1288350,128835,TRUE,128835
1,0.055846564,895500,-895500,TRUE,-895500
0,0.096075603,640080,64008,TRUE,64008
0,0.01951215,101880,10188,TRUE,10188
0,0.149519737,360000,36000,TRUE,36000
0,0.049744716,1288350,128835,TRUE,128835
1,0.120072337,123637.5,-123637.5,TRUE,-123637.5
0,0.21694632,450000,45000,FALSE,0
0,0.025243417,675000,67500,TRUE,67500
1,0.195364648,986553,-986553,FALSE,0
0,0.070956005,157500,15750,TRUE,15750
0,0.027129764,1546020,154602,TRUE,154602
0,0.232918276,646920,64692,FALSE,0
0,0.092944475,454500,45450,TRUE,45450
0,0.0376624,191880,19188,TRUE,19188
0,0.036417547,328405.5,32840.55,TRUE,32840.55
0,0.055482294,675000,67500,TRUE,67500
0,0.119650436,1078200,107820,TRUE,107820
1,0.190594575,188460,-188460,FALSE,0
0,0.057917608,996849,99684.9,TRUE,99684.9
0,0.020605261,135000,13500,TRUE,13500
0,0.071018022,381528,38152.8,TRUE,38152.8
0,0.016468716,225000,22500,TRUE,22500
0,0.070739238,675000,67500,TRUE,67500
0,0.05200225,634500,63450,TRUE,63450
0,0.167868361,1096020,109602,TRUE,109602
0,0.132782668,1730655,173065.5,TRUE,173065.5
0,0.050387693,299772,29977.2,TRUE,29977.2
0,0.16837804,346500,34650,TRUE,34650
0,0.146190794,270000,27000,TRUE,27000
0,0.033688906,270000,27000,TRUE,27000
0,0.017685377,855000,85500,TRUE,85500
0,0.034145505,961146,96114.6,TRUE,96114.6
0,0.191771309,835380,83538,FALSE,0
0,0.138167499,533668.5,53366.85,TRUE,53366.85
0,0.134528036,539100,53910,TRUE,53910
